,sim_id,p_SES_high,epsilon,rho,H_Share,Exposure,Friend_Bias,N_exposure,Degree,Network_SES_assortativity,Network_H_Share_H,Network_H_Share_L,Network_Degree,Network_Clustering,Predicted_H_Share,Predicted_Exposure,Predicted_Friend_Bias
0,FETsZQcb,0.5,2.063725396331942,1.1885796349973174,0.3888888888888889,0.8421052631578947,0.9513888888888888,20,18,0.32376121025455196,0.7466587085672444,0.4113405769074005,29.86,0.36328567841472503,0.27461349697509896,0.65280002,0.11270999999999991
1,FETsZQcb,0.5,2.063725396331942,1.1885796349973174,0.15789473684210525,0.3157894736842105,0.9473684210526316,20,19,0.32376121025455196,0.7466587085672444,0.4113405769074005,29.86,0.36328567841472503,0.27461349697509896,0.65280002,0.11270999999999991
0,flMWOfSX,0.5,1.6939655535286309,1.1536441968675537,0.23529411764705882,0.631578947368421,0.9607843137254902,20,17,0.19309714091665078,0.5702992722291854,0.3730677949018371,30.6,0.35700586489564123,0.3217629803087514,0.74239999,0.08810000100000001
1,flMWOfSX,0.5,1.6939655535286309,1.1536441968675537,0.375,0.9473684210526315,0.9583333333333334,20,16,0.19309714091665078,0.5702992722291854,0.3730677949018371,30.6,0.35700586489564123,0.3217629803087514,0.74239999,0.08810000100000001
0,mkmoCznn,0.5,2.4703546171454467,1.0357102537151772,0.25,0.5,0.95,20,20,0.32094177562060106,0.6982053618153519,0.3546088910501384,31.6,0.3820900853243136,0.2782196941339188,0.57630998,0.02479000000000002
1,mkmoCznn,0.5,2.4703546171454467,1.0357102537151772,0.3,0.6,0.95,20,20,0.32094177562060106,0.6982053618153519,0.3546088910501384,31.6,0.3820900853243136,0.2782196941339188,0.57630998,0.02479000000000002
0,BzFHLNsW,0.5,2.165258026611654,1.2946511812918906,0.47368421052631576,1.0,0.9526315789473684,20,19,0.3558593490350741,0.68560253290666,0.30943235279362913,29.44,0.35414170520711075,0.2440271283611263,0.63186002,0.16775
1,BzFHLNsW,0.5,2.165258026611654,1.2946511812918906,0.3888888888888889,0.7777777777777778,0.9444444444444444,20,18,0.3558593490350741,0.68560253290666,0.30943235279362913,29.44,0.35414170520711075,0.2440271283611263,0.63186002,0.16775
0,QKGzfYLc,0.5,0.9427472388704865,1.2174273049734916,0.3125,0.7777777777777778,0.9553571428571429,20,16,0.06455033679018185,0.5087002266794349,0.4344195278627326,29.52,0.3458497790880598,0.4228055325333844,1.02947,0.09543999999999996
1,QKGzfYLc,0.5,0.9427472388704865,1.2174273049734916,0.5789473684210527,1.1578947368421053,0.9473684210526315,20,19,0.06455033679018185,0.5087002266794349,0.4344195278627326,29.52,0.3458497790880598,0.4228055325333844,1.02947,0.09543999999999996
0,OwNopaoh,0.5,1.4314335436754333,1.1009741209616237,0.47368421052631576,0.9473684210526315,0.9473684210526316,20,19,0.16059244303125358,0.6221829810753725,0.458219105504466,31.4,0.36469612254086486,0.373560102067409,0.82256001,0.056109998000000064
1,OwNopaoh,0.5,1.4314335436754333,1.1009741209616237,0.47058823529411764,1.0,0.9477124183006536,20,17,0.16059244303125358,0.6221829810753725,0.458219105504466,31.4,0.36469612254086486,0.373560102067409,0.82256001,0.056109998000000064
0,ygyCIuwV,0.5,1.5907071335120921,1.1263230487640798,0.29411764705882354,0.6666666666666666,0.9509803921568627,20,17,0.23036952306554886,0.58297780618044,0.3404224082205151,30.44,0.3513167256947029,0.3427036323402547,0.77199,0.07197999999999999
1,ygyCIuwV,0.5,1.5907071335120921,1.1263230487640798,0.3,0.6,0.95,20,20,0.23036952306554886,0.58297780618044,0.3404224082205151,30.44,0.3513167256947029,0.3427036323402547,0.77199,0.07197999999999999
0,phBpbfNV,0.5,1.1353148827678496,1.2343850898064022,0.5263157894736842,1.1,0.9521531100478469,20,19,0.14804103580647798,0.5588626758362927,0.3960369918993438,29.44,0.347520709883228,0.37939133327789093,0.9366300100000001,0.11080999999999998
1,phBpbfNV,0.5,1.1353148827678496,1.2343850898064022,0.5294117647058824,1.1111111111111112,0.9470588235294117,20,17,0.14804103580647798,0.5588626758362927,0.3960369918993438,29.44,0.347520709883228,0.37939133327789093,0.9366300100000001,0.11080999999999998
0,PCdnwjJc,0.5,1.4817590400337637,1.1450477286074712,0.1875,0.5555555555555556,0.9625,20,16,0.18553190700973596,0.5932346039534964,0.39553643472952293,30.12,0.3553550422530735,0.35189799947468403,0.8058800100000001,0.07970000099999998
1,PCdnwjJc,0.5,1.4817590400337637,1.1450477286074712,0.6111111111111112,1.263157894736842,0.9490740740740741,20,18,0.18553190700973596,0.5932346039534964,0.39553643472952293,30.12,0.3553550422530735,0.35189799947468403,0.8058800100000001,0.07970000099999998
0,ehsMjPhW,0.5,1.1564504825057953,1.2375092928953237,0.2631578947368421,0.6,0.956140350877193,20,19,0.1184547908232117,0.499668550955327,0.3621549589273313,29.58,0.3492659614159201,0.37472445876753896,0.9274500000000001,0.11297999999999998
1,ehsMjPhW,0.5,1.1564504825057953,1.2375092928953237,0.42105263157894735,0.8421052631578947,0.9473684210526316,20,19,0.1184547908232117,0.499668550955327,0.3621549589273313,29.58,0.3492659614159201,0.37472445876753896,0.9274500000000001,0.11297999999999998
0,vElPFnhs,0.5,1.7491408178930357,1.1681581830009256,0.5333333333333333,1.125,0.9407407407407408,20,15,0.24552661274467436,0.6394703428504595,0.37444376160021003,30.5,0.36049593618353337,0.31138763165237515,0.72750002,0.096649997
1,vElPFnhs,0.5,1.7491408178930357,1.1681581830009256,0.25,0.5,0.95,20,20,0.24552661274467436,0.6394703428504595,0.37444376160021003,30.5,0.36049593618353337,0.31138763165237515,0.72750002,0.096649997
0,QzSNQtsq,0.5,1.315752855537478,1.237347292123748,0.25,0.5,0.95,20,20,0.15866045547771818,0.4975263513836645,0.3344616500551463,29.66,0.34953302214206233,0.3489925688194037,0.86365002,0.11882999999999999
1,QzSNQtsq,0.5,1.315752855537478,1.237347292123748,0.21052631578947367,0.5,0.9578947368421052,20,19,0.15866045547771818,0.4975263513836645,0.3344616500551463,29.66,0.34953302214206233,0.3489925688194037,0.86365002,0.11882999999999999
0,UpVTLiQS,0.5,1.2399426072945388,1.1198367213693936,0.47368421052631576,0.9473684210526315,0.9473684210526316,20,19,0.1068907746361223,0.49406641432219783,0.3768034465640513,30.9,0.3577374789661066,0.39866527099957066,0.89288002,0.062210000999999904
1,UpVTLiQS,0.5,1.2399426072945388,1.1198367213693936,0.55,1.1,0.95,20,20,0.1068907746361223,0.49406641432219783,0.3768034465640513,30.9,0.3577374789661066,0.39866527099957066,0.89288002,0.062210000999999904
0,EoUHwUdj,0.5,1.0879878279496777,1.2293740739221906,0.3125,0.7058823529411765,0.9479166666666666,20,16,0.1074816722933023,0.540896904408053,0.4152938678345362,29.58,0.3461052916081476,0.38957222635419947,0.95785999,0.10675999999999995
1,EoUHwUdj,0.5,1.0879878279496777,1.2293740739221906,0.5294117647058824,1.2,0.9558823529411765,20,17,0.1074816722933023,0.540896904408053,0.4152938678345362,29.58,0.3461052916081476,0.38957222635419947,0.95785999,0.10675999999999995
0,ROvOgPAP,0.5,1.0120117099081516,1.2172278260437444,0.3125,0.7777777777777778,0.9553571428571429,20,16,0.031772821555737255,0.47301070390144545,0.43327208034662085,29.98,0.35926781655308176,0.4083171526035574,0.9940300000000001,0.09849999800000006
1,ROvOgPAP,0.5,1.0120117099081516,1.2172278260437444,0.2631578947368421,0.6,0.956140350877193,20,19,0.031772821555737255,0.47301070390144545,0.43327208034662085,29.98,0.35926781655308176,0.4083171526035574,0.9940300000000001,0.09849999800000006
0,vQPcfegp,0.5,1.1298574287281284,1.2880963166346149,0.3888888888888889,0.9,0.9567901234567902,20,18,0.15271580616678618,0.6263383589862088,0.4629815374538941,29.32,0.35055198312756497,0.3645030180869494,0.9390299899999999,0.13256999999999997
1,vQPcfegp,0.5,1.1298574287281284,1.2880963166346149,0.5555555555555556,1.1578947368421053,0.9494949494949495,20,18,0.15271580616678618,0.6263383589862088,0.4629815374538941,29.32,0.35055198312756497,0.3645030180869494,0.9390299899999999,0.13256999999999997
0,oyniutaO,0.5,1.222716159146477,1.121562452022547,0.35294117647058826,0.8421052631578947,0.9558823529411765,20,17,0.0822008668959878,0.5666393898841122,0.48642037058447185,30.6,0.35886689825518603,0.40113682406956647,0.8998,0.062679999
1,oyniutaO,0.5,1.222716159146477,1.121562452022547,0.5,1.0,0.95,20,20,0.0822008668959878,0.5666393898841122,0.48642037058447185,30.6,0.35886689825518603,0.40113682406956647,0.8998,0.062679999
0,RGXqxYXX,0.5,0.7705852669599937,1.2557556083732198,0.4444444444444444,1.0,0.9555555555555556,20,18,-0.03788428934559348,0.5109336702287217,0.5538935455858955,29.06,0.3390446679055439,0.44975709941813913,1.12957,0.10016000000000005
1,RGXqxYXX,0.5,0.7705852669599937,1.2557556083732198,0.5263157894736842,1.0526315789473684,0.9473684210526316,20,19,-0.03788428934559348,0.5109336702287217,0.5538935455858955,29.06,0.3390446679055439,0.44975709941813913,1.12957,0.10016000000000005
0,gzCeyvmu,0.5,1.324284093479406,1.277516547836444,0.375,0.8235294117647058,0.9464285714285714,20,16,0.23794837337641475,0.5932421022126462,0.3413250858477271,29.5,0.3495552125741881,0.33677842038808725,0.8604800099999999,0.13653000000000004
1,gzCeyvmu,0.5,1.324284093479406,1.277516547836444,0.4,0.9411764705882353,0.95,20,15,0.23794837337641475,0.5932421022126462,0.3413250858477271,29.5,0.3495552125741881,0.33677842038808725,0.8604800099999999,0.13653000000000004
0,xqHJhwiS,0.5,1.0979974834310386,1.1580567450596053,0.4,1.0,0.9555555555555556,20,15,0.10059462879240243,0.6449235633602128,0.5302986220615914,30.58,0.3610550355116603,0.41159036207285943,0.95328999,0.076399997
1,xqHJhwiS,0.5,1.0979974834310386,1.1580567450596053,0.4444444444444444,1.0,0.9555555555555556,20,18,0.10059462879240243,0.6449235633602128,0.5302986220615914,30.58,0.3610550355116603,0.41159036207285943,0.95328999,0.076399997
0,AQXYqbXq,0.5,1.4899779321970792,1.1310370870671715,0.42105263157894735,0.8421052631578947,0.9473684210526316,20,19,0.1751331547674026,0.5733547803392846,0.3904540065571727,30.62,0.36298247515357035,0.3550811813265931,0.80321997,0.07271000000000011
1,AQXYqbXq,0.5,1.4899779321970792,1.1310370870671715,0.4,0.8,0.95,20,20,0.1751331547674026,0.5733547803392846,0.3904540065571727,30.62,0.36298247515357035,0.3550811813265931,0.80321997,0.07271000000000011
0,kgeCiUnf,0.5,1.5085604625785494,1.1697171607133032,0.5333333333333333,1.3,0.958974358974359,20,15,0.1803670305331435,0.6034513120459404,0.415966841975459,30.18,0.3567559781909055,0.34079606026888504,0.79727,0.09261000200000002
1,kgeCiUnf,0.5,1.5085604625785494,1.1697171607133032,0.42105263157894735,0.8421052631578947,0.9473684210526316,20,19,0.1803670305331435,0.6034513120459404,0.415966841975459,30.18,0.3567559781909055,0.34079606026888504,0.79727,0.09261000200000002
0,IIiBzrhP,0.5,0.9664523233634199,1.1579837371639408,0.375,0.9473684210526315,0.9583333333333334,20,16,0.05673737233085572,0.5967568288760862,0.5391360294284812,30.44,0.35827962770274235,0.4391512451163252,1.01706,0.07204999800000003
1,IIiBzrhP,0.5,0.9664523233634199,1.1579837371639408,0.4444444444444444,0.9473684210526315,0.9506172839506173,20,18,0.05673737233085572,0.5967568288760862,0.5391360294284812,30.44,0.35827962770274235,0.4391512451163252,1.01706,0.07204999800000003
0,JCXUNpTM,0.5,1.0000200202004024,1.2938117612207125,0.3333333333333333,0.6666666666666666,0.9444444444444444,20,18,0.07161040992531463,0.496395121998921,0.4291228062526794,29.0,0.3435102586957559,0.3864511128947029,0.9999899899999999,0.12808998999999993
1,JCXUNpTM,0.5,1.0000200202004024,1.2938117612207125,0.47368421052631576,1.0,0.9526315789473684,20,19,0.07161040992531463,0.496395121998921,0.4291228062526794,29.0,0.3435102586957559,0.3864511128947029,0.9999899899999999,0.12808998999999993
0,ZePPBQRv,0.5,0.9710841948613835,0.9556456616255957,0.631578947368421,1.263157894736842,0.9473684210526316,20,19,-0.011460590236103144,0.541819667227368,0.5511015375951797,32.24,0.3722825830016717,0.5308819161455729,1.01467,-0.02234000000000003
1,ZePPBQRv,0.5,0.9710841948613835,0.9556456616255957,0.6111111111111112,1.2222222222222223,0.9444444444444444,20,18,-0.011460590236103144,0.541819667227368,0.5511015375951797,32.24,0.3722825830016717,0.5308819161455729,1.01467,-0.02234000000000003
0,bvrcfkfZ,0.5,1.2954996728912969,1.1282203129843458,0.47368421052631576,1.0,0.9526315789473684,20,19,0.10951010998407927,0.5693884652118625,0.461217559898526,30.52,0.36051374806507236,0.3861258257686098,0.8712699999999999,0.06747999799999999
1,bvrcfkfZ,0.5,1.2954996728912969,1.1282203129843458,0.5294117647058824,1.1111111111111112,0.9470588235294117,20,17,0.10951010998407927,0.5693884652118625,0.461217559898526,30.52,0.36051374806507236,0.3861258257686098,0.8712699999999999,0.06747999799999999
0,QPcjxxre,0.5,1.1030714917491986,1.1383372657944277,0.5294117647058824,1.1111111111111112,0.9470588235294117,20,17,0.03630152647953482,0.5063121516392624,0.46567429089678875,30.4,0.3590795613324429,0.41771013239047344,0.9509900199999999,0.067649998
1,QPcjxxre,0.5,1.1030714917491986,1.1383372657944277,0.4,0.9411764705882353,0.95,20,15,0.03630152647953482,0.5063121516392624,0.46567429089678875,30.4,0.3590795613324429,0.41771013239047344,0.9509900199999999,0.067649998
0,HsdIkKAm,0.5,0.9769292358180037,1.2612001340258283,0.4375,1.0526315789473684,0.95625,20,16,0.0751318901218847,0.5449072251879783,0.47305032349558396,29.52,0.3411081106092947,0.40107433099086637,1.01167,0.11432
1,HsdIkKAm,0.5,0.9769292358180037,1.2612001340258283,0.35714285714285715,0.9411764705882353,0.9553571428571429,20,14,0.0751318901218847,0.5449072251879783,0.47305032349558396,29.52,0.3411081106092947,0.40107433099086637,1.01167,0.11432
0,WDNXjzFs,0.5,1.1032705415233877,1.0680185780865625,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.06228217936802976,0.5409099266380129,0.47850526210760774,31.5,0.36300436074129955,0.4451701681555065,0.95090002,0.03444999799999998
1,WDNXjzFs,0.5,1.1032705415233877,1.0680185780865625,0.3684210526315789,0.8,0.9539473684210527,20,19,0.06228217936802976,0.5409099266380129,0.47850526210760774,31.5,0.36300436074129955,0.4451701681555065,0.95090002,0.03444999799999998
0,ecoRqASX,0.5,0.964366393619738,1.132996007863237,0.2777777777777778,0.631578947368421,0.9537037037037037,20,18,0.08123635438825627,0.5027998931448007,0.41456264910993273,30.58,0.35891851935382674,0.4493131453835179,1.01814,0.06129000000000005
1,ecoRqASX,0.5,0.964366393619738,1.132996007863237,0.3125,0.7777777777777778,0.9553571428571429,20,16,0.08123635438825627,0.5027998931448007,0.41456264910993273,30.58,0.35891851935382674,0.4493131453835179,1.01814,0.06129000000000005
0,wEFUvXuA,0.5,0.9484821324188457,1.1835010088944486,0.4117647058823529,0.9473684210526315,0.954248366013072,20,17,0.028284012972002278,0.4673780574610617,0.4423033126286584,30.36,0.35734870828778237,0.43364559568852207,1.02644,0.082000002
1,wEFUvXuA,0.5,0.9484821324188457,1.1835010088944486,0.3157894736842105,0.7,0.9548872180451128,20,19,0.028284012972002278,0.4673780574610617,0.4423033126286584,30.36,0.35734870828778237,0.43364559568852207,1.02644,0.082000002
0,ECxJTVKt,0.5,1.2180325558826093,1.2887626877448561,0.4375,1.0,0.9513888888888888,20,16,0.14275461155555808,0.5729771639623843,0.422202434197886,29.26,0.3512210059294542,0.3498316752085062,0.90170002,0.13687000000000007
1,ECxJTVKt,0.5,1.2180325558826093,1.2887626877448561,0.3888888888888889,0.8421052631578947,0.9513888888888888,20,18,0.14275461155555808,0.5729771639623843,0.422202434197886,29.26,0.3512210059294542,0.3498316752085062,0.90170002,0.13687000000000007
0,UAwRcTVK,0.5,1.5764232513077894,1.1713817606062271,0.21052631578947367,0.42105263157894735,0.9473684210526316,20,19,0.2388413781546052,0.6325488288285024,0.38258785852638627,30.28,0.3603584570386342,0.33134798410991806,0.77626997,0.09491000299999995
1,UAwRcTVK,0.5,1.5764232513077894,1.1713817606062271,0.5789473684210527,1.1578947368421053,0.9473684210526315,20,19,0.2388413781546052,0.6325488288285024,0.38258785852638627,30.28,0.3603584570386342,0.33134798410991806,0.77626997,0.09491000299999995
0,tHWzSvNH,0.5,0.8135325801128019,1.2050628946033966,0.6666666666666666,1.411764705882353,0.9444444444444444,20,15,-0.0027026539086477163,0.4880016691370263,0.4884787403373197,29.78,0.35003841719477313,0.4575777766200966,1.10282,0.08423999699999997
1,tHWzSvNH,0.5,0.8135325801128019,1.2050628946033966,0.4375,1.1,0.9602272727272727,20,16,-0.0027026539086477163,0.4880016691370263,0.4884787403373197,29.78,0.35003841719477313,0.4575777766200966,1.10282,0.08423999699999997
0,XnMorlVl,0.5,0.7445917655268666,1.2811537394832915,0.42105263157894735,0.9,0.9532163742690059,20,19,-0.007635774937988168,0.4016707007380198,0.4102676260580874,28.82,0.3476018854687198,0.4474092236823819,1.1464,0.10714000000000001
1,XnMorlVl,0.5,0.7445917655268666,1.2811537394832915,0.35294117647058826,0.7058823529411765,0.9411764705882353,20,17,-0.007635774937988168,0.4016707007380198,0.4102676260580874,28.82,0.3476018854687198,0.4474092236823819,1.1464,0.10714000000000001
0,voTWNlHb,0.5,1.1476971086874657,1.2359973536839595,0.4444444444444444,1.0,0.9555555555555556,20,18,0.16438463497287048,0.6836486261719545,0.5123322840771689,29.42,0.3448694429700429,0.3767119756463947,0.9312300100000002,0.11199
1,voTWNlHb,0.5,1.1476971086874657,1.2359973536839595,0.47368421052631576,1.0,0.9526315789473684,20,19,0.16438463497287048,0.6836486261719545,0.5123322840771689,29.42,0.3448694429700429,0.3767119756463947,0.9312300100000002,0.11199
0,JrJZDUSu,0.5,1.39549640925868,1.2316010575391216,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.18181523121774068,0.6152619277638669,0.4195118537330302,30.02,0.3576573095380148,0.33894905127323643,0.83490002,0.11887999999999999
1,JrJZDUSu,0.5,1.39549640925868,1.2316010575391216,0.3333333333333333,0.8235294117647058,0.9523809523809523,20,15,0.18181523121774068,0.6152619277638669,0.4195118537330302,30.02,0.3576573095380148,0.33894905127323643,0.83490002,0.11887999999999999
0,gqYPImGE,0.5,1.0941312192464396,1.3107999672827833,0.4117647058823529,1.0,0.9588235294117647,20,17,0.1343902439024391,0.529808024334792,0.3906284811672578,29.12,0.34396216509050986,0.36430043249839505,0.95504999,0.13969999999999996
1,gqYPImGE,0.5,1.0941312192464396,1.3107999672827833,0.35294117647058826,0.9,0.9607843137254902,20,17,0.1343902439024391,0.529808024334792,0.3906284811672578,29.12,0.34396216509050986,0.36430043249839505,0.95504999,0.13969999999999996
0,SwBHIEmE,0.5,0.8735889533195313,1.2123984093320044,0.47058823529411764,1.0,0.9477124183006536,20,17,0.037894589435358644,0.5464668902412781,0.49803096880983383,29.5,0.34002870805026353,0.4402306996543093,1.06747,0.090109996
1,SwBHIEmE,0.5,0.8735889533195313,1.2123984093320044,0.5,1.0526315789473684,0.95,20,18,0.037894589435358644,0.5464668902412781,0.49803096880983383,29.5,0.34002870805026353,0.4402306996543093,1.06747,0.090109996
0,cLVNWAkY,0.5,0.945695634831843,1.3581014503401623,0.5625,1.3,0.9567307692307693,20,16,0.0790046943891878,0.624314032887178,0.5428060181407341,27.98,0.3316721990905145,0.37843638254805656,1.02791,0.14825000000000008
1,cLVNWAkY,0.5,0.945695634831843,1.3581014503401623,0.46153846153846156,1.263157894736842,0.9615384615384616,20,13,0.0790046943891878,0.624314032887178,0.5428060181407341,27.98,0.3316721990905145,0.37843638254805656,1.02791,0.14825000000000008
0,oOkPifxG,0.5,1.4596312407700802,1.1165489676656002,0.2631578947368421,0.5263157894736842,0.9473684210526316,20,19,0.16207161787585309,0.5467806835966297,0.37152937615816567,30.84,0.3609960476059653,0.364126448345581,0.8131300199999999,0.06469000100000001
1,oOkPifxG,0.5,1.4596312407700802,1.1165489676656002,0.35294117647058826,0.7777777777777778,0.9495798319327731,20,17,0.16207161787585309,0.5467806835966297,0.37152937615816567,30.84,0.3609960476059653,0.364126448345581,0.8131300199999999,0.06469000100000001
0,ZXyiwaKb,0.5,1.2278413579566392,1.2486189253010989,0.47368421052631576,0.9473684210526315,0.9473684210526316,20,19,0.1481943171234417,0.5698881558551291,0.41131023364429253,29.56,0.34811076106770267,0.35948918113006995,0.89772999,0.12051
1,ZXyiwaKb,0.5,1.2278413579566392,1.2486189253010989,0.4117647058823529,0.9473684210526315,0.954248366013072,20,17,0.1481943171234417,0.5698881558551291,0.41131023364429253,29.56,0.34811076106770267,0.35948918113006995,0.89772999,0.12051
0,RQmSxEMp,0.5,1.1058837729262168,1.1219576912074276,0.3888888888888889,0.8421052631578947,0.9513888888888888,20,18,0.05952810380955008,0.5357584575970022,0.4828689040667598,30.76,0.35426334794158615,0.4232423546105072,0.9497200300000002,0.06019000000000003
1,RQmSxEMp,0.5,1.1058837729262168,1.1219576912074276,0.5,1.0,0.9444444444444444,20,18,0.05952810380955008,0.5357584575970022,0.4828689040667598,30.76,0.35426334794158615,0.4232423546105072,0.9497200300000002,0.06019000000000003
0,BySWBMve,0.5,0.4463407578825571,1.6180536201991127,0.625,1.368421052631579,0.9519230769230769,20,16,-0.10802631799233252,0.44795503658762986,0.5558981610318465,24.44,0.29918996406110915,0.4273035153896312,1.3828,0.16017999999999996
1,BySWBMve,0.5,0.4463407578825571,1.6180536201991127,0.5882352941176471,1.2222222222222223,0.946524064171123,20,17,-0.10802631799233252,0.44795503658762986,0.5558981610318465,24.44,0.29918996406110915,0.4273035153896312,1.3828,0.16017999999999996
0,rcPNsFQF,0.5,0.9649260696566293,1.4831988542185595,0.42857142857142855,1.1111111111111112,0.9571428571428572,20,14,0.12407337819833972,0.6328617212248824,0.5045712036230537,27.72,0.33442528486655826,0.34312661350330736,1.01785,0.19178000000000006
1,rcPNsFQF,0.5,0.9649260696566293,1.4831988542185595,0.6153846153846154,1.4736842105263157,0.9560439560439561,20,13,0.12407337819833972,0.6328617212248824,0.5045712036230537,27.72,0.33442528486655826,0.34312661350330736,1.01785,0.19178000000000006
0,jJQfQXRu,0.5,0.9098366134777169,1.347403237861786,0.4666666666666667,1.1578947368421053,0.9575757575757575,20,15,0.09707181007417405,0.4848445385388,0.3901966508808642,28.6,0.3327709896921439,0.3886030442014645,1.04721,0.14200000000000002
1,jJQfQXRu,0.5,0.9098366134777169,1.347403237861786,0.4,1.0526315789473684,0.96,20,15,0.09707181007417405,0.4848445385388,0.3901966508808642,28.6,0.3327709896921439,0.3886030442014645,1.04721,0.14200000000000002
0,lwjBUMxb,0.5,0.6857578745964719,1.3689806502177555,0.6875,1.5,0.9541666666666667,20,16,-0.027637188131592143,0.5490689576275689,0.5694367802536615,27.66,0.33665202444230574,0.43331876159509075,1.18641,0.13051000000000001
1,lwjBUMxb,0.5,0.6857578745964719,1.3689806502177555,0.7142857142857143,1.5555555555555556,0.9489795918367347,20,14,-0.027637188131592143,0.5490689576275689,0.5694367802536615,27.66,0.33665202444230574,0.43331876159509075,1.18641,0.13051000000000001
0,PQPZbYXS,0.5,1.2310970304098525,1.36058806204786,0.2777777777777778,0.5555555555555556,0.9444444444444444,20,18,0.17921423068842357,0.5516028002084512,0.36446676522422916,28.8,0.3328493944985086,0.3294237341208082,0.89642,0.16595000000000004
1,PQPZbYXS,0.5,1.2310970304098525,1.36058806204786,0.25,0.5,0.95,20,20,0.17921423068842357,0.5516028002084512,0.36446676522422916,28.8,0.3328493944985086,0.3294237341208082,0.89642,0.16595000000000004
0,rlwqHgsM,0.5,1.2478981646383547,1.1614819675317942,0.4444444444444444,0.9473684210526315,0.9506172839506173,20,18,0.10632674122280479,0.4703837922264714,0.3533849178050352,30.86,0.3639420405293043,0.3830106901662444,0.88972002,0.08226999599999996
1,rlwqHgsM,0.5,1.2478981646383547,1.1614819675317942,0.25,0.6666666666666666,0.9583333333333334,20,16,0.10632674122280479,0.4703837922264714,0.3533849178050352,30.86,0.3639420405293043,0.3830106901662444,0.88972002,0.08226999599999996
0,wgCbHeyb,0.5,0.6274452364677929,1.234737372177991,0.5,1.1578947368421053,0.9545454545454546,20,16,-0.0866983603000433,0.3738929362177453,0.4562926872515,29.14,0.3442174116674255,0.4976442876399984,1.22892,0.08298999799999995
1,wgCbHeyb,0.5,0.6274452364677929,1.234737372177991,0.42857142857142855,1.2,0.9642857142857143,20,14,-0.0866983603000433,0.3738929362177453,0.4562926872515,29.14,0.3442174116674255,0.4976442876399984,1.22892,0.08298999799999995
0,THeLPaIY,0.5,1.1317870089389985,1.2260911499622495,0.5555555555555556,1.1578947368421053,0.9494949494949495,20,18,0.11063003963372962,0.5999547778769936,0.48275247341140554,29.76,0.3482187654713286,0.38258983845894573,0.93818003,0.10716999999999997
1,THeLPaIY,0.5,1.1317870089389985,1.2260911499622495,0.4444444444444444,0.9473684210526315,0.9506172839506173,20,18,0.11063003963372962,0.5999547778769936,0.48275247341140554,29.76,0.3482187654713286,0.38258983845894573,0.93818003,0.10716999999999997
0,xgnhHIHG,0.5,0.9908421262193909,1.1877794642186295,0.5263157894736842,1.0526315789473684,0.9473684210526316,20,19,0.03374890624280421,0.49649358590703496,0.4629237834786907,30.22,0.35597154393102703,0.422889951486435,1.0046,0.085469998
1,xgnhHIHG,0.5,0.9908421262193909,1.1877794642186295,0.42105263157894735,0.8421052631578947,0.9473684210526316,20,19,0.03374890624280421,0.49649358590703496,0.4629237834786907,30.22,0.35597154393102703,0.422889951486435,1.0046,0.085469998
0,OIOaZdDC,0.5,1.1729210813859008,1.15657267210388,0.4375,1.0526315789473684,0.95625,20,16,0.09935796832643741,0.5161553926229859,0.4110585712915764,30.06,0.3554508583347822,0.3979084117237946,0.92041999,0.077930003
1,OIOaZdDC,0.5,1.1729210813859008,1.15657267210388,0.3684210526315789,0.8,0.9539473684210527,20,19,0.09935796832643741,0.5161553926229859,0.4110585712915764,30.06,0.3554508583347822,0.3979084117237946,0.92041999,0.077930003
0,gVwoFwQP,0.5,1.110016247125103,1.1710374130703314,0.375,0.9473684210526315,0.9583333333333334,20,16,0.09056419384195846,0.6279860066213809,0.5397463526872476,30.1,0.35822154303229253,0.4047095290981418,0.9478599999999999,0.08254999699999999
1,gVwoFwQP,0.5,1.110016247125103,1.1710374130703314,0.35294117647058826,0.8421052631578947,0.9558823529411765,20,17,0.09056419384195846,0.6279860066213809,0.5397463526872476,30.1,0.35822154303229253,0.4047095290981418,0.9478599999999999,0.08254999699999999
0,oGMRznNk,0.5,1.2716430020339269,1.2157724221487258,0.3684210526315789,0.8,0.9539473684210527,20,19,0.1932425427462817,0.6758053772978452,0.47046274495927076,29.5,0.34412283232853397,0.36208257974957503,0.88042003,0.10776999999999996
1,oGMRznNk,0.5,1.2716430020339269,1.2157724221487258,0.5555555555555556,1.1578947368421053,0.9494949494949495,20,18,0.1932425427462817,0.6758053772978452,0.47046274495927076,29.5,0.34412283232853397,0.36208257974957503,0.88042003,0.10776999999999996
0,WhZvAcKH,0.5,0.8045982788282995,1.2098538813342226,0.42857142857142855,0.9333333333333333,0.9387755102040817,20,14,-0.006553306859791143,0.46831270507019357,0.4747918335772563,29.54,0.34774616512434464,0.4580222112350431,1.1082799,0.08556000099999993
1,WhZvAcKH,0.5,0.8045982788282995,1.2098538813342226,0.4375,1.1,0.9602272727272727,20,16,-0.006553306859791143,0.46831270507019357,0.4747918335772563,29.54,0.34774616512434464,0.4580222112350431,1.1082799,0.08556000099999993
